cycle,queueSize,serverCount,totalGenerated,totalBlocked,totalProcessed
# cycle 1: added server
1,497,6,502,0,0
2,497,6,503,0,0
3,498,6,504,0,0
4,498,6,504,0,0
5,498,6,504,0,0
6,498,6,504,0,1
# cycle 7: added server
7,497,7,504,0,2
8,495,7,504,0,2
9,495,7,504,0,5
10,492,7,504,0,5
11,493,7,505,0,7
12,491,7,505,0,8
13,490,7,505,0,9
14,489,7,505,0,9
15,489,7,505,0,11
16,487,7,505,0,11
17,489,7,507,0,12
18,488,7,507,0,13
19,487,7,507,0,13
20,487,7,507,0,13
21,487,7,507,0,14
22,486,7,507,0,14
23,486,7,507,0,15
24,486,7,508,0,17
25,484,7,508,0,18
26,483,7,508,0,18
27,483,7,508,0,18
28,483,7,508,0,18
29,483,7,508,0,18
30,483,7,508,0,19
31,483,7,509,0,20
32,482,7,509,0,20
33,484,7,511,0,20
34,484,7,511,0,21
35,483,7,511,0,22
36,482,7,511,0,23
37,482,7,512,0,23
38,484,7,514,0,24
39,484,7,515,0,25
40,485,7,517,0,25
41,485,7,517,0,26
42,484,7,517,0,27
43,483,7,517,0,27
44,483,7,517,0,30
45,482,7,519,0,31
46,482,7,520,0,31
47,482,7,520,0,31
48,482,7,520,0,32
49,482,7,521,0,32
50,482,7,521,0,32
51,482,7,521,0,33
52,481,7,521,0,34
53,481,7,522,0,35
54,480,7,522,0,36
55,479,7,522,0,36
56,479,7,522,0,38
57,478,7,523,0,38
58,479,7,524,0,41
59,476,7,524,0,41
60,476,7,524,0,41
61,477,7,525,0,41
62,477,7,525,0,42
63,476,7,525,0,42
64,476,7,525,0,44
65,474,7,525,0,45
66,475,7,527,0,46
67,474,7,527,0,49
68,471,7,527,0,49
69,471,7,527,0,49
70,471,7,527,0,49
71,471,7,527,0,49
72,472,7,528,0,51
73,472,7,530,0,51
74,472,7,530,0,51
75,472,7,530,0,52
76,471,7,530,0,53
77,470,7,530,0,53
78,470,7,530,0,56
79,467,7,530,0,57
80,467,7,531,0,58
81,466,7,531,0,58
82,467,7,532,0,58
83,467,7,532,0,58
84,467,7,532,0,59
85,467,7,533,0,60
86,466,7,533,0,61
87,465,7,533,0,62
88,464,7,533,0,63
89,464,7,534,0,63
90,467,7,537,0,64
91,466,7,537,0,65
92,466,7,538,0,66
93,465,7,538,0,66
94,465,7,538,0,67
95,464,7,538,0,67
96,464,7,538,0,67
97,464,7,538,0,68
98,463,7,538,0,68
99,463,7,538,0,70
100,461,7,538,0,70
101,461,7,538,0,70
102,461,7,538,0,71
103,460,7,538,0,72
104,459,7,538,0,73
105,458,7,538,0,73
106,458,7,538,0,74
107,457,7,538,0,75
108,456,7,538,0,76
109,455,7,538,0,77
110,454,7,538,0,78
111,453,7,538,0,78
112,453,7,538,0,79
113,452,7,538,0,80
114,452,7,539,0,81
115,451,7,539,0,81
116,453,7,541,0,81
117,453,7,541,0,81
118,453,7,541,0,81
119,454,7,542,0,82
120,454,7,543,0,84
121,452,7,543,0,84
122,452,7,543,0,85
123,451,7,543,0,85
124,451,7,543,0,85
125,451,7,543,0,87
126,449,7,543,0,87
127,449,7,543,0,87
128,449,7,543,0,88
129,448,7,543,0,88
130,449,7,544,0,89
131,448,7,544,0,90
132,447,7,544,0,90
133,447,7,544,0,90
134,448,7,545,0,92
135,446,7,545,0,93
136,445,7,545,0,94
137,444,7,545,0,95
138,443,7,545,0,96
139,444,7,547,0,96
140,445,7,548,0,97
141,445,7,549,0,97
142,446,7,550,0,97
143,446,7,550,0,97
144,447,7,551,0,97
145,447,7,551,0,98
146,446,7,551,0,99
147,445,7,551,0,100
148,444,7,551,0,102
149,443,7,552,0,102
150,444,7,553,0,102
151,444,7,553,0,104
152,442,7,553,0,105
153,441,7,553,0,105
154,442,7,554,0,106
155,441,7,554,0,107
156,440,7,554,0,107
157,440,7,554,0,107
158,441,7,555,0,107
159,441,7,555,0,108
160,441,7,556,0,108
161,442,7,557,0,108
162,442,7,557,0,108
163,442,7,557,0,108
164,442,7,557,0,108
165,442,7,557,0,111
166,440,7,558,0,111
167,440,7,558,0,112
168,439,7,558,0,112
169,439,7,558,0,112
170,439,7,558,0,112
171,440,7,559,0,114
172,438,7,559,0,115
173,437,7,559,0,115
174,437,7,559,0,115
175,439,7,561,0,115
176,439,7,561,0,116
177,438,7,561,0,116
178,439,7,562,0,117
179,438,7,562,0,117
180,439,7,563,0,117
181,439,7,563,0,119
182,437,7,563,0,121
183,436,7,564,0,122
184,437,7,566,0,123
185,436,7,566,0,123
186,436,7,566,0,124
187,435,7,566,0,124
188,435,7,566,0,126
189,434,7,567,0,126
190,435,7,568,0,127
191,434,7,568,0,127
192,437,7,571,0,128
193,437,7,572,0,128
194,437,7,572,0,129
195,437,7,573,0,130
196,436,7,573,0,131
197,436,7,574,0,131
198,436,7,574,0,133
199,434,7,574,0,133
200,434,7,574,0,134
201,433,7,574,0,134
202,433,7,574,0,136
203,431,7,574,0,136
204,432,7,575,0,137
205,432,7,576,0,138
206,431,7,576,0,139
207,430,7,576,0,139
208,432,7,578,0,139
209,433,7,579,0,141
210,431,7,579,0,141
211,431,7,579,0,142
212,432,7,581,0,143
213,431,7,581,0,144
214,430,7,581,0,144
215,430,7,581,0,144
216,432,7,583,0,144
217,434,7,585,0,145
218,433,7,585,0,145
219,434,7,586,0,146
220,435,7,588,0,146
221,435,7,588,0,146
222,435,7,588,0,148
223,433,7,588,0,149
224,432,7,588,0,151
225,430,7,588,0,151
226,430,7,588,0,154
227,427,7,588,0,155
228,428,7,590,0,155
229,428,7,590,0,155
230,428,7,590,0,155
231,428,7,590,0,155
232,428,7,590,0,155
233,428,7,590,0,155
234,428,7,590,0,155
235,428,7,590,0,155
236,430,7,592,0,156
237,429,7,592,0,157
238,428,7,592,0,157
239,430,7,594,0,158
240,429,7,594,0,158
241,429,7,594,0,158
242,430,7,595,0,161
243,428,7,596,0,161
244,430,7,598,0,161
245,430,7,598,0,163
246,430,7,600,0,163
247,430,7,600,0,164
248,429,7,600,0,165
249,428,7,600,0,165
250,430,7,602,0,165
251,430,7,602,0,165
252,430,7,602,0,165
253,432,7,604,0,166
254,432,7,605,0,167
255,431,7,605,0,167
256,431,7,605,0,167
257,431,7,605,0,167
258,432,7,606,0,168
259,431,7,606,0,168
260,432,7,607,0,169
261,433,7,609,0,171
262,431,7,609,0,172
263,430,7,609,0,172
264,430,7,609,0,172
265,430,7,609,0,174
266,428,7,609,0,175
267,427,7,609,0,176
268,426,7,609,0,179
269,423,7,609,0,179
270,424,7,610,0,179
271,425,7,611,0,179
272,426,7,612,0,180
273,425,7,612,0,180
274,425,7,612,0,181
275,426,7,614,0,183
276,426,7,616,0,183
277,426,7,616,0,184
278,426,7,617,0,184
279,426,7,617,0,184
280,427,7,618,0,184
281,429,7,620,0,184
282,429,7,620,0,184
283,430,7,621,0,185
284,431,7,623,0,186
285,430,7,623,0,187
286,429,7,623,0,188
287,429,7,624,0,189
288,428,7,624,0,189
289,428,7,624,0,190
290,427,7,624,0,191
291,426,7,624,0,191
292,426,7,624,0,193
293,424,7,624,0,194
294,424,7,625,0,194
295,425,7,626,0,195
296,424,7,626,0,195
297,426,7,628,0,196
298,426,7,629,0,197
299,425,7,629,0,198
300,424,7,629,0,198
301,424,7,629,0,198
302,424,7,629,0,198
303,424,7,629,0,200
304,422,7,629,0,201
305,421,7,629,0,201
306,421,7,629,0,201
307,421,7,629,0,202
308,420,7,629,0,202
309,421,7,630,0,202
310,421,7,630,0,203
311,422,7,632,0,204
312,421,7,632,0,206
313,419,7,632,0,207
314,420,7,634,0,208
315,420,7,635,0,208
316,420,7,635,0,208
317,420,7,635,0,209
318,419,7,635,0,209
319,421,7,637,0,209
320,421,7,637,0,209
321,421,7,637,0,210
322,420,7,637,0,210
323,420,7,637,0,210
324,421,7,638,0,210
325,421,7,638,0,213
326,418,7,638,0,214
327,418,7,639,0,215
328,418,7,640,0,216
329,417,7,640,0,216
330,417,7,640,0,216
331,417,7,640,0,217
332,416,7,640,0,217
333,417,7,641,0,217
334,418,7,642,0,218
335,417,7,642,0,219
336,416,7,642,0,221
337,414,7,642,0,221
338,414,7,642,0,221
339,414,7,642,0,222
340,413,7,642,0,223
341,412,7,642,0,224
342,412,7,643,0,224
343,412,7,643,0,226
344,411,7,644,0,227
345,410,7,644,0,227
346,410,7,644,0,227
347,410,7,644,0,228
348,411,7,646,0,230
349,409,7,646,0,230
350,409,7,646,0,231
351,408,7,646,0,231
352,408,7,646,0,232
353,408,7,647,0,232
354,408,7,647,0,233
355,407,7,647,0,233
356,407,7,647,0,233
357,407,7,647,0,234
358,407,7,648,0,235
359,406,7,648,0,235
360,407,7,649,0,236
361,407,7,650,0,236
362,407,7,650,0,236
363,408,7,651,0,237
364,409,7,653,0,237
365,410,7,654,0,238
366,410,7,655,0,239
367,410,7,656,0,240
368,412,7,659,0,241
369,411,7,659,0,241
370,412,7,660,0,241
371,412,7,660,0,243
372,412,7,662,0,243
373,412,7,662,0,244
374,411,7,662,0,244
375,411,7,662,0,245
376,412,7,664,0,245
377,412,7,664,0,245
378,412,7,664,0,245
379,414,7,666,0,245
380,414,7,666,0,245
381,414,7,666,0,245
382,414,7,666,0,247
383,412,7,666,0,248
384,413,7,668,0,248
385,413,7,668,0,249
386,412,7,668,0,249
387,412,7,668,0,250
388,411,7,668,0,250
389,411,7,668,0,253
390,410,7,670,0,253
391,413,7,673,0,253
392,413,7,673,0,253
393,415,7,675,0,255
394,415,7,677,0,256
395,415,7,678,0,256
396,415,7,678,0,257
397,415,7,679,0,257
398,415,7,679,0,257
399,415,7,679,0,258
400,414,7,679,0,259
401,415,7,681,0,261
402,414,7,682,0,261
403,414,7,682,0,261
404,414,7,682,0,261
405,415,7,683,0,261
406,415,7,683,0,262
407,414,7,683,0,263
408,414,7,684,0,266
409,411,7,684,0,266
410,411,7,684,0,266
411,412,7,685,0,266
412,412,7,685,0,266
413,412,7,685,0,267
414,411,7,685,0,267
415,411,7,685,0,268
416,410,7,685,0,268
417,411,7,686,0,271
418,408,7,686,0,273
419,407,7,687,0,274
420,406,7,687,0,275
421,406,7,688,0,277
422,406,7,690,0,278
423,408,7,693,0,278
424,408,7,693,0,279
425,407,7,693,0,279
426,407,7,693,0,279
427,407,7,693,0,280
428,406,7,693,0,281
429,405,7,693,0,283
430,403,7,693,0,283
431,403,7,693,0,283
432,403,7,693,0,283
433,403,7,693,0,283
434,403,7,693,0,283
435,403,7,693,0,284
436,402,7,693,0,286
437,400,7,693,0,288
438,398,7,693,0,289
439,397,7,693,0,290
440,397,7,694,0,290
441,397,7,694,0,290
442,397,7,694,0,290
443,397,7,694,0,290
444,397,7,694,0,293
445,396,7,696,0,293
446,396,7,696,0,294
447,395,7,696,0,295
448,395,7,697,0,295
449,396,7,698,0,296
450,397,7,700,0,296
451,397,7,700,0,297
452,399,7,703,0,297
453,399,7,703,0,297
454,400,7,704,0,298
455,399,7,704,0,299
456,398,7,704,0,300
457,399,7,706,0,301
458,398,7,706,0,302
459,397,7,706,0,303
460,398,7,708,0,303
461,399,7,709,0,304
462,398,7,709,0,305
463,397,7,709,0,305
464,397,7,709,0,305
465,397,7,709,0,305
466,397,7,709,0,308
467,394,7,709,0,309
468,393,7,709,0,309
469,393,7,709,0,310
470,392,7,709,0,310
471,392,7,709,0,311
472,391,7,709,0,311
473,391,7,709,0,312
474,390,7,709,0,312
475,390,7,709,0,312
476,390,7,709,0,312
477,390,7,709,0,313
478,389,7,709,0,316
479,386,7,709,0,316
480,386,7,709,0,317
481,386,7,710,0,317
482,387,7,711,0,318
483,386,7,711,0,319
484,385,7,711,0,320
485,384,7,711,0,320
486,384,7,711,0,321
487,383,7,711,0,321
488,384,7,712,0,321
489,385,7,713,0,322
490,385,7,714,0,323
491,386,7,716,0,324
492,385,7,716,0,324
493,386,7,717,0,324
494,386,7,717,0,326
495,387,7,720,0,326
496,387,7,720,0,326
497,387,7,720,0,326
498,387,7,720,0,328
499,385,7,720,0,328
500,386,7,721,0,329
501,385,7,721,0,330
502,385,7,722,0,330
503,385,7,722,0,330
504,385,7,722,0,331
505,384,7,722,0,333
506,382,7,722,0,333
507,382,7,722,0,333
508,382,7,722,0,333
509,384,7,724,0,333
510,384,7,724,0,333
511,384,7,724,0,333
512,386,7,726,0,333
513,386,7,726,0,335
514,384,7,726,0,335
515,385,7,727,0,336
516,385,7,728,0,337
517,384,7,728,0,337
518,384,7,728,0,340
519,383,7,730,0,341
520,382,7,730,0,341
521,384,7,732,0,342
522,383,7,732,0,342
523,384,7,733,0,342
524,384,7,733,0,342
525,385,7,734,0,343
526,384,7,734,0,343
527,384,7,734,0,343
528,384,7,734,0,344
529,384,7,735,0,346
530,382,7,735,0,348
531,383,7,738,0,348
532,383,7,738,0,348
533,386,7,741,0,351
534,383,7,741,0,352
535,382,7,741,0,352
536,382,7,741,0,353
537,381,7,741,0,354
538,380,7,741,0,354
539,381,7,742,0,355
540,380,7,742,0,355
541,380,7,742,0,356
542,379,7,742,0,356
543,379,7,742,0,358
544,377,7,742,0,358
545,377,7,742,0,359
546,376,7,742,0,359
547,376,7,742,0,359
548,376,7,742,0,360
549,375,7,742,0,361
550,375,7,743,0,362
551,374,7,743,0,363
552,374,7,744,0,363
553,374,7,744,0,365
554,372,7,744,0,366
555,371,7,744,0,366
556,371,7,744,0,367
557,370,7,744,0,367
558,370,7,744,0,367
559,370,7,744,0,368
560,370,7,745,0,368
561,370,7,745,0,368
562,370,7,745,0,368
563,370,7,745,0,369
564,371,7,747,0,373
565,367,7,747,0,373
566,367,7,747,0,373
567,370,7,750,0,374
568,369,7,750,0,375
569,368,7,750,0,375
570,368,7,750,0,377
571,366,7,750,0,378
572,365,7,750,0,378
573,366,7,751,0,378
574,366,7,751,0,379
575,365,7,751,0,380
576,365,7,752,0,380
577,365,7,752,0,381
578,365,7,753,0,381
579,366,7,754,0,381
580,366,7,754,0,381
581,367,7,755,0,382
582,366,7,755,0,382
583,367,7,756,0,383
584,366,7,756,0,384
585,366,7,757,0,385
586,365,7,757,0,385
587,365,7,757,0,385
588,365,7,757,0,386
589,365,7,758,0,386
590,365,7,758,0,386
591,367,7,760,0,387
592,367,7,761,0,388
593,366,7,761,0,389
594,365,7,761,0,390
595,364,7,761,0,391
596,363,7,761,0,391
597,363,7,761,0,391
598,365,7,763,0,391
599,365,7,763,0,391
600,365,7,763,0,391
601,366,7,764,0,392
602,365,7,764,0,395
603,364,7,766,0,395
604,365,7,767,0,395
605,365,7,767,0,396
606,364,7,767,0,396
607,364,7,767,0,397
608,364,7,768,0,398
609,363,7,768,0,399
610,362,7,768,0,401
611,360,7,768,0,401
612,360,7,768,0,401
613,361,7,769,0,401
614,361,7,769,0,404
615,358,7,769,0,405
616,357,7,769,0,406
617,357,7,770,0,406
618,357,7,770,0,407
619,358,7,772,0,407
620,358,7,772,0,407
621,358,7,772,0,407
622,358,7,772,0,409
623,356,7,772,0,410
624,355,7,772,0,410
625,357,7,774,0,410
626,359,7,776,0,412
627,358,7,777,0,413
628,357,7,777,0,414
629,356,7,777,0,414
630,356,7,777,0,415
631,356,7,778,0,415
632,356,7,778,0,415
633,356,7,778,0,418
634,353,7,778,0,419
635,352,7,778,0,419
636,354,7,780,0,419
637,354,7,780,0,420
638,353,7,780,0,421
639,353,7,781,0,421
640,353,7,781,0,422
641,353,7,782,0,423
642,352,7,782,0,424
643,351,7,782,0,425
644,351,7,783,0,425
645,351,7,783,0,427
646,349,7,783,0,427
647,349,7,783,0,427
648,351,7,785,0,429
# cycle 649: removed server
649,349,6,785,0,431
650,348,6,785,0,431
651,349,6,786,0,431
652,349,6,786,0,431
653,349,6,786,0,431
654,350,6,787,0,431
655,351,6,788,0,432
656,351,6,789,0,434
657,349,6,789,0,436
658,347,6,789,0,436
659,349,6,791,0,436
660,350,6,792,0,437
661,351,6,794,0,438
662,350,6,794,0,438
663,350,6,794,0,439
664,349,6,794,0,439
665,351,6,796,0,439
666,351,6,796,0,439
667,351,6,796,0,439
668,351,6,796,0,441
669,350,6,797,0,442
670,350,6,798,0,442
671,351,6,799,0,442
672,351,6,799,0,444
673,349,6,799,0,445
674,348,6,799,0,445
675,348,6,799,0,446
676,347,6,799,0,448
677,345,6,799,0,448
678,347,6,801,0,448
679,347,6,801,0,448
680,347,6,801,0,448
681,347,6,801,0,450
682,345,6,801,0,452
683,343,6,801,0,452
684,344,6,802,0,453
685,343,6,802,0,453
686,345,6,804,0,453
687,345,6,804,0,455
688,343,6,804,0,455
689,343,6,804,0,456
690,344,6,806,0,458
691,342,6,806,0,458
692,342,6,806,0,458
693,342,6,806,0,460
694,340,6,806,0,460
695,340,6,806,0,461
696,339,6,806,0,461
697,340,6,807,0,461
698,340,6,807,0,462
699,339,6,807,0,462
700,339,6,807,0,463
701,338,6,807,0,463
702,338,6,807,0,464
703,337,6,807,0,465
704,336,6,807,0,465
705,336,6,807,0,465
706,336,6,807,0,465
707,336,6,807,0,466
708,335,6,807,0,467
709,335,6,808,0,467
710,336,6,809,0,467
711,337,6,810,0,467
712,337,6,810,0,467
713,337,6,810,0,468
714,336,6,810,0,469
715,335,6,810,0,469
716,335,6,810,0,471
717,333,6,810,0,471
718,333,6,810,0,471
719,333,6,810,0,471
720,334,6,811,0,472
721,334,6,812,0,473
722,333,6,812,0,474
723,332,6,812,0,474
724,332,6,813,1,475
725,331,6,813,1,475
726,331,6,813,1,476
727,333,6,816,1,476
728,333,6,816,1,476
729,333,6,816,1,477
730,334,6,818,1,478
731,334,6,819,1,479
732,333,6,819,1,480
733,332,6,819,1,480
734,332,6,819,1,482
735,330,6,819,1,482
736,330,6,819,1,483
737,330,6,820,1,483
738,330,6,820,1,483
739,330,6,820,1,483
740,330,6,820,1,485
741,328,6,820,1,485
742,328,6,820,1,486
743,327,6,820,1,486
744,327,6,820,1,486
745,328,6,821,1,486
746,330,6,823,1,487
747,329,6,823,1,487
748,329,6,823,1,488
749,329,6,824,1,488
750,329,6,824,1,489
751,329,6,825,1,491
752,327,6,825,1,492
753,326,6,825,1,492
754,327,6,826,1,493
755,326,6,826,1,494
756,325,6,826,1,494
757,325,6,826,1,495
758,324,6,826,1,496
759,323,6,826,1,496
760,323,6,826,1,497
761,323,6,827,1,497
762,323,6,827,1,497
763,323,6,827,1,497
764,325,6,829,1,497
765,325,6,829,1,497
766,326,6,830,1,498
767,326,6,831,1,499
768,327,6,833,1,500
769,326,6,833,1,500
770,326,6,833,1,500
771,329,6,836,1,501
772,328,6,836,1,501
773,329,6,837,1,502
774,328,6,837,1,502
775,328,6,837,1,502
776,328,6,837,1,503
777,327,6,837,1,504
778,326,6,837,1,505
779,325,6,837,1,505
780,326,6,838,1,505
781,326,6,838,1,506
782,325,6,838,1,506
783,325,6,838,1,506
784,325,6,838,1,506
785,326,6,839,1,507
786,325,6,839,1,507
787,325,6,839,1,507
788,325,6,839,1,507
789,325,6,839,1,508
790,324,6,839,1,509
791,323,6,839,1,512
792,320,6,839,1,513
793,320,6,840,1,513
794,320,6,840,1,513
795,321,6,841,1,514
796,321,6,842,1,514
797,321,6,842,1,514
798,321,6,842,1,514
799,321,6,842,1,515
800,322,6,844,1,516
801,321,6,844,1,517
802,320,6,844,1,518
803,319,6,844,1,518
804,319,6,844,1,518
805,320,6,845,1,518
806,320,6,845,1,518
807,320,6,845,1,519
808,320,6,846,1,521
809,318,6,846,1,522
810,317,6,846,1,522
811,317,6,846,1,523
812,316,6,846,1,523
813,318,6,848,1,525
814,316,6,848,1,525
815,316,6,848,1,525
816,316,6,848,1,527
817,314,6,848,1,527
818,314,6,848,1,527
819,314,6,848,1,527
820,314,6,848,1,527
821,314,6,848,1,528
822,314,6,849,1,529
823,313,6,849,1,529
824,314,6,850,1,531
825,312,6,850,1,531
826,314,6,852,1,531
827,314,6,852,1,532
828,313,6,852,1,533
829,314,6,854,1,533
830,316,6,856,1,533
831,318,6,858,1,533
832,318,6,858,1,533
833,318,6,858,1,534
834,317,6,858,1,534
835,317,6,858,1,536
836,318,6,861,1,537
837,317,6,861,1,538
838,317,6,862,1,539
839,316,6,862,1,540
840,315,6,862,1,542
841,313,6,862,1,544
842,311,6,862,1,544
843,311,6,862,1,544
844,311,6,862,1,544
845,311,6,862,1,545
846,310,6,862,1,546
847,309,6,862,1,548
848,307,6,862,1,548
849,307,6,862,1,549
850,306,6,862,1,550
851,305,6,862,1,550
852,305,6,862,1,551
853,305,6,863,1,552
854,305,6,864,1,552
855,305,6,864,1,553
856,304,6,864,1,553
857,306,6,866,1,553
858,306,6,866,1,553
859,306,6,866,1,553
860,306,6,866,1,553
861,306,6,866,1,554
862,305,6,866,1,555
863,304,6,866,1,556
864,303,6,866,1,556
865,304,6,867,1,556
866,305,6,868,1,557
867,304,6,868,1,558
868,303,6,868,1,558
869,303,6,868,1,558
870,304,6,869,1,558
871,304,6,869,1,559
872,303,6,869,1,559
873,303,6,869,1,559
874,303,6,869,1,559
875,303,6,869,1,560
876,302,6,869,1,561
877,301,6,869,1,561
878,301,6,869,1,561
879,303,6,871,1,562
880,302,6,871,1,562
881,302,6,871,1,562
882,302,6,871,1,564
883,301,6,872,1,566
# cycle 884: removed server
884,299,5,872,1,567
885,301,5,874,1,567
886,301,5,874,1,567
887,302,5,875,1,567
888,303,5,876,1,567
889,303,5,876,1,567
890,303,5,876,1,568
891,302,5,876,1,568
892,302,5,876,1,568
893,305,5,879,1,569
894,304,5,879,1,570
895,303,5,879,1,570
896,304,5,880,1,572
897,302,5,880,1,574
898,300,5,880,1,574
899,300,5,880,1,574
900,300,5,880,1,574
901,300,5,880,1,574
902,300,5,880,1,574
903,300,5,880,1,574
904,300,5,880,1,574
905,301,5,881,1,574
906,303,5,883,1,576
907,301,5,883,1,576
908,301,5,883,1,578
909,302,5,886,1,578
910,302,5,886,1,578
911,303,5,887,1,580
912,301,5,887,1,580
913,301,5,887,1,581
914,300,5,887,1,581
915,300,5,887,1,581
916,300,5,887,1,581
917,302,5,889,1,581
918,302,5,889,1,583
919,301,5,890,1,583
920,301,5,890,1,584
921,301,5,891,1,584
922,301,5,891,1,584
923,303,5,893,1,584
924,303,5,893,1,585
925,302,5,893,1,586
926,301,5,893,1,586
927,301,5,893,1,587
928,300,5,893,1,588
929,299,5,893,1,588
930,299,5,893,1,588
931,299,5,893,1,588
932,299,5,893,1,588
933,299,5,893,1,588
934,299,5,893,1,588
935,299,5,893,1,589
936,298,5,893,1,589
937,298,5,893,1,589
938,299,5,894,1,589
939,299,5,894,1,591
940,299,5,896,1,592
941,298,5,896,1,592
942,298,5,896,1,592
943,298,5,896,1,593
944,297,5,896,1,593
945,300,5,899,1,595
946,298,5,899,1,595
947,298,5,899,1,595
948,298,5,899,1,597
949,296,5,899,1,597
950,296,5,899,1,597
951,296,5,899,1,597
952,296,5,899,1,597
953,296,5,899,1,597
954,296,5,899,1,597
955,297,5,900,1,598
956,299,5,903,1,598
957,299,5,903,1,598
958,299,5,903,1,599
959,298,5,903,1,599
960,299,5,904,1,600
961,298,5,904,1,600
962,299,5,905,1,601
963,298,5,905,1,602
964,297,5,905,1,602
965,297,5,905,1,602
966,297,5,905,1,602
967,298,5,906,1,603
968,297,5,906,1,604
969,297,5,907,1,604
970,297,5,907,1,605
971,296,5,907,1,605
972,296,5,907,1,605
973,296,5,907,1,607
974,294,5,907,1,607
975,295,5,908,1,607
976,295,5,908,1,607
977,295,5,908,1,607
978,295,5,908,1,607
979,295,5,908,1,607
980,295,5,908,1,609
981,293,5,908,1,610
982,292,5,908,1,610
983,292,5,908,1,610
984,292,5,908,1,610
985,292,5,908,1,610
986,293,5,909,1,610
987,293,5,909,1,613
988,290,5,909,1,613
989,292,5,911,1,613
990,292,5,911,1,615
991,292,5,913,1,615
992,293,5,914,1,616
993,292,5,914,1,616
994,293,5,915,1,616
995,293,5,915,1,616
996,295,5,917,1,616
997,295,5,917,1,617
998,294,5,917,1,617
999,295,5,918,1,617
1000,295,5,918,1,617
1001,296,5,919,1,618
1002,296,5,920,1,620
1003,294,5,920,1,620
1004,294,5,920,1,623
1005,293,5,922,1,623
1006,293,5,922,1,623
1007,295,5,924,1,623
1008,296,5,925,1,624
1009,295,5,925,1,624
1010,295,5,925,1,624
1011,295,5,925,1,624
1012,295,5,925,1,624
1013,295,5,925,1,624
1014,295,5,925,1,624
1015,295,5,925,1,625
1016,294,5,925,1,626
1017,294,5,926,1,627
1018,294,5,927,1,627
1019,296,5,929,1,628
1020,295,5,929,1,629
1021,294,5,929,1,630
1022,295,5,931,1,630
1023,295,5,931,1,630
1024,296,5,932,1,630
1025,296,5,932,1,631
1026,295,5,932,1,631
1027,295,5,932,1,632
1028,294,5,932,1,632
1029,294,5,932,1,632
1030,294,5,932,1,633
1031,293,5,932,1,633
1032,294,5,933,1,633
1033,294,5,933,1,633
1034,294,5,933,1,634
1035,293,5,933,1,634
1036,295,5,935,1,634
1037,295,5,935,1,635
1038,295,5,936,1,636
1039,294,5,936,1,636
1040,295,5,937,1,637
1041,295,5,938,1,637
1042,295,5,938,1,637
1043,295,5,938,1,638
1044,295,5,939,1,638
1045,295,5,939,1,638
1046,296,5,940,1,638
1047,296,5,940,1,638
1048,296,5,940,1,639
1049,296,5,941,1,640
1050,295,5,941,1,640
1051,295,5,941,1,640
1052,295,5,941,1,640
1053,295,5,941,1,640
1054,296,5,942,1,641
1055,296,5,943,1,642
1056,295,5,943,1,643
1057,295,5,944,1,644
1058,294,5,944,1,644
1059,294,5,944,1,644
1060,295,5,945,1,645
1061,295,5,946,1,646
1062,296,5,948,1,646
1063,297,5,949,1,646
1064,297,5,949,1,646
1065,297,5,949,1,646
1066,297,5,949,1,646
1067,298,5,950,1,647
1068,297,5,950,1,648
1069,296,5,950,1,649
1070,297,5,952,1,651
1071,295,5,952,1,651
1072,296,5,953,1,651
1073,296,5,953,1,651
1074,296,5,953,1,651
1075,296,5,953,1,652
1076,295,5,953,1,652
1077,295,5,953,1,652
1078,297,5,955,1,653
1079,297,5,956,1,654
1080,296,5,956,1,654
1081,296,5,956,1,654
1082,296,5,956,1,656
1083,294,5,956,1,656
1084,294,5,956,1,656
1085,294,5,956,1,657
1086,295,5,958,1,657
1087,295,5,958,1,657
1088,295,5,958,1,657
1089,295,5,958,1,657
1090,295,5,958,1,657
1091,295,5,958,1,658
1092,294,5,958,1,658
1093,294,5,958,1,658
1094,294,5,958,1,658
1095,294,5,958,1,659
1096,293,5,958,1,660
1097,292,5,958,1,660
1098,292,5,958,1,661
1099,291,5,958,1,661
1100,291,5,958,1,661
1101,291,5,958,1,661
1102,291,5,958,1,662
1103,290,5,958,1,662
1104,290,5,958,1,663
1105,289,5,958,1,664
1106,288,5,958,1,664
1107,288,5,958,1,664
1108,289,5,959,1,665
1109,288,5,959,1,666
1110,288,5,960,1,666
1111,288,5,960,1,666
1112,288,5,960,1,666
1113,288,5,960,1,667
1114,287,5,960,1,667
1115,287,5,960,1,671
1116,283,5,960,1,671
1117,283,5,960,1,671
1118,284,5,961,1,673
1119,282,5,961,1,673
1120,282,5,961,1,673
1121,282,5,961,1,673
1122,283,5,962,1,674
1123,282,5,962,1,675
1124,281,5,962,1,676
1125,281,5,963,1,677
1126,280,5,963,1,679
1127,279,5,964,1,680
1128,278,5,964,1,681
1129,277,5,964,1,681
1130,277,5,964,1,681
1131,277,5,964,1,681
1132,277,5,964,1,681
1133,277,5,964,1,681
1134,277,5,964,1,683
1135,277,5,966,1,684
1136,276,5,966,1,685
1137,275,5,966,1,686
1138,276,5,968,1,687
1139,277,5,970,1,688
1140,278,5,972,1,688
1141,278,5,972,1,688
1142,278,5,972,1,689
1143,278,5,973,1,689
1144,278,5,973,1,689
1145,278,5,973,1,689
1146,278,5,973,1,689
1147,278,5,973,1,691
